execution_time,side,quantity,price,product,profit
2025-02-06 09:15:00+01:00,buy,0.3672732,138.2,2025-02-06 09:45:00+01:00,-12.68928906
2025-02-06 09:15:00+01:00,sell,1.0,173.92,2025-02-06 10:00:00+01:00,43.48
2025-02-06 09:30:00+01:00,sell,0.3672732,152.97,2025-02-06 09:45:00+01:00,14.045445351000001
2025-02-06 09:30:00+01:00,buy,0.31218222,163.69,2025-02-06 10:00:00+01:00,-12.77527689795
2025-02-06 09:30:00+01:00,sell,1.0,164.38,2025-02-06 10:15:00+01:00,41.095
2025-02-06 09:45:00+01:00,sell,0.31218222,174.92,2025-02-06 10:00:00+01:00,13.6517284806
2025-02-06 10:00:00+01:00,buy,0.31218222,173.11,2025-02-06 10:15:00+01:00,-13.510466026050002
2025-02-06 10:15:00+01:00,sell,1.0,170.4,2025-02-06 10:30:00+01:00,42.6
2025-02-06 10:15:00+01:00,sell,2.9173944e-09,169.95,2025-02-06 11:00:00+01:00,1.2395279457e-07
2025-02-06 10:45:00+01:00,buy,0.33860916,134.0,2025-02-06 11:30:00+01:00,-11.34340686
2025-02-06 11:00:00+01:00,sell,0.33860916,155.97,2025-02-06 11:30:00+01:00,13.203217671300001
2025-02-06 11:00:00+01:00,buy,1.0,132.62,2025-02-06 11:45:00+01:00,-33.155
2025-02-06 11:15:00+01:00,sell,2.9173944e-09,178.39,2025-02-06 11:30:00+01:00,1.30108496754e-07
2025-02-06 11:15:00+01:00,sell,0.85,175.75,2025-02-06 12:00:00+01:00,37.346875
2025-02-06 11:30:00+01:00,sell,1.0,155.51,2025-02-06 11:45:00+01:00,38.8775
2025-02-06 11:30:00+01:00,buy,0.85,178.4,2025-02-06 12:00:00+01:00,-37.910000000000004
2025-02-06 11:45:00+01:00,sell,2.9173944e-09,168.54,2025-02-06 12:00:00+01:00,1.22924413044e-07
2025-02-06 12:30:00+01:00,buy,1.0,139.21,2025-02-06 13:15:00+01:00,-34.8025
2025-02-06 12:45:00+01:00,sell,1.0,148.48,2025-02-06 13:15:00+01:00,37.12
2025-02-06 13:00:00+01:00,buy,1.0,143.19,2025-02-06 13:45:00+01:00,-35.7975
2025-02-06 13:15:00+01:00,sell,2.9173944e-09,183.68,2025-02-06 13:30:00+01:00,1.33966750848e-07
2025-02-06 13:15:00+01:00,sell,1.0,166.23,2025-02-06 13:45:00+01:00,41.5575
2025-02-06 13:45:00+01:00,buy,1.0,147.9,2025-02-06 14:15:00+01:00,-36.975
2025-02-06 13:45:00+01:00,buy,1.0,148.5,2025-02-06 14:30:00+01:00,-37.125
2025-02-06 14:00:00+01:00,sell,1.0,168.39,2025-02-06 14:15:00+01:00,42.0975
2025-02-06 14:00:00+01:00,sell,1.0,166.56,2025-02-06 14:30:00+01:00,41.64
2025-02-06 14:15:00+01:00,buy,0.17647058,155.28,2025-02-06 15:00:00+01:00,-6.850587915599999
2025-02-06 14:30:00+01:00,buy,1.0,137.21,2025-02-06 14:45:00+01:00,-34.3025
2025-02-06 14:30:00+01:00,buy,0.82352942,145.98,2025-02-06 15:00:00+01:00,-30.054706182899995
2025-02-06 14:30:00+01:00,buy,1.0,138.76,2025-02-06 15:15:00+01:00,-34.69
2025-02-06 14:45:00+01:00,sell,1.0,154.3,2025-02-06 15:00:00+01:00,38.575
2025-02-06 16:00:00+01:00,sell,0.7,194.23,2025-02-06 16:30:00+01:00,33.990249999999996
2025-02-06 16:15:00+01:00,sell,0.3,194.77,2025-02-06 16:30:00+01:00,14.60775
2025-02-06 16:45:00+01:00,buy,0.35294117,152.8,2025-02-06 17:00:00+01:00,-13.482352694000001
2025-02-06 17:00:00+01:00,buy,1.0,139.0,2025-02-06 17:15:00+01:00,-34.75
2025-02-06 17:15:00+01:00,buy,1.0,127.03,2025-02-06 17:30:00+01:00,-31.7575
2025-02-06 17:15:00+01:00,buy,1.0,128.43,2025-02-06 17:45:00+01:00,-32.1075
2025-02-06 17:30:00+01:00,buy,0.16213857,127.12,2025-02-06 18:00:00+01:00,-5.1527637546000005
2025-02-06 18:15:00+01:00,sell,1.0,175.42,2025-02-06 19:00:00+01:00,43.855
2025-02-06 18:30:00+01:00,buy,0.46218222,145.69,2025-02-06 19:00:00+01:00,-16.83383190795
2025-02-06 18:30:00+01:00,sell,1.0,150.52,2025-02-06 19:15:00+01:00,37.63
2025-02-06 18:45:00+01:00,sell,0.46218222,160.85,2025-02-06 19:00:00+01:00,18.585502521749998
2025-02-06 19:00:00+01:00,buy,0.54374379,122.62,2025-02-06 19:45:00+01:00,-16.66846588245
2025-02-06 19:15:00+01:00,sell,0.54374379,136.64,2025-02-06 19:45:00+01:00,18.574287866399995
2025-02-06 19:15:00+01:00,sell,1.0,162.8,2025-02-06 20:00:00+01:00,40.7
2025-02-06 19:30:00+01:00,buy,0.46218222,145.93,2025-02-06 20:00:00+01:00,-16.86156284115
2025-02-06 19:45:00+01:00,sell,1.9172744e-09,148.95,2025-02-06 20:00:00+01:00,7.139450547e-08
2025-02-06 20:15:00+01:00,sell,1.0,146.48,2025-02-06 21:00:00+01:00,36.62
2025-02-06 20:30:00+01:00,buy,1.0,138.34,2025-02-06 21:00:00+01:00,-34.585
2025-02-06 20:45:00+01:00,buy,1.0,121.98,2025-02-06 21:30:00+01:00,-30.495
2025-02-06 21:00:00+01:00,sell,1.0,144.77,2025-02-06 21:30:00+01:00,36.1925
2025-02-06 21:00:00+01:00,buy,1.0,121.81,2025-02-06 21:45:00+01:00,-30.4525
2025-02-06 21:15:00+01:00,sell,1.0,163.76,2025-02-06 21:30:00+01:00,40.94
2025-02-06 21:15:00+01:00,sell,1.0,167.49,2025-02-06 22:00:00+01:00,41.8725
2025-02-06 21:30:00+01:00,buy,1.0,141.92,2025-02-06 22:00:00+01:00,-35.48
2025-02-06 21:30:00+01:00,sell,0.85,148.11,2025-02-06 22:15:00+01:00,31.473375
2025-02-06 21:45:00+01:00,buy,0.85,128.29,2025-02-06 22:15:00+01:00,-27.261625
2025-02-06 21:45:00+01:00,sell,0.85,135.4,2025-02-06 22:30:00+01:00,28.7725
2025-02-06 22:00:00+01:00,buy,1.0,107.61,2025-02-06 22:45:00+01:00,-26.9025
2025-02-06 22:15:00+01:00,buy,0.85,119.27,2025-02-06 22:30:00+01:00,-25.344875
2025-02-06 22:15:00+01:00,sell,1.0,109.44,2025-02-06 22:45:00+01:00,27.36
2025-02-06 22:15:00+01:00,sell,1.0,143.81,2025-02-06 23:00:00+01:00,35.9525
