execution_time,side,quantity,price,product,profit
2025-02-01 04:30:00+01:00,buy,1.0,105.26,2025-02-01 05:15:00+01:00,-26.315
2025-02-01 04:45:00+01:00,sell,3.6264601e-09,108.52,2025-02-01 05:00:00+01:00,9.838586251299999e-08
2025-02-01 04:45:00+01:00,buy,1.0,106.12,2025-02-01 05:30:00+01:00,-26.53
2025-02-01 05:00:00+01:00,sell,1.0,122.98,2025-02-01 05:15:00+01:00,30.745
2025-02-01 05:15:00+01:00,buy,1.0,100.96,2025-02-01 06:00:00+01:00,-25.24
2025-02-01 05:30:00+01:00,buy,1.0,108.65,2025-02-01 06:15:00+01:00,-27.1625
2025-02-01 06:00:00+01:00,sell,1.0,151.58,2025-02-01 06:15:00+01:00,37.895
2025-02-01 06:00:00+01:00,sell,1.0,163.12,2025-02-01 06:45:00+01:00,40.78
2025-02-01 06:15:00+01:00,buy,1.0,159.3,2025-02-01 06:45:00+01:00,-39.825
2025-02-01 06:15:00+01:00,buy,1.0,125.6,2025-02-01 07:00:00+01:00,-31.4
2025-02-01 06:30:00+01:00,sell,1.0,134.72,2025-02-01 07:00:00+01:00,33.68
2025-02-01 06:30:00+01:00,buy,1.0,127.62,2025-02-01 07:15:00+01:00,-31.905
2025-02-01 06:45:00+01:00,sell,1.0,163.12,2025-02-01 07:30:00+01:00,40.78
2025-02-01 07:00:00+01:00,sell,1.0,143.36,2025-02-01 07:15:00+01:00,35.84
2025-02-01 07:00:00+01:00,buy,1.0,150.57,2025-02-01 07:30:00+01:00,-37.6425
2025-02-01 07:00:00+01:00,sell,1.0,160.19,2025-02-01 07:45:00+01:00,40.0475
2025-02-01 07:15:00+01:00,buy,1.0,153.59,2025-02-01 07:45:00+01:00,-38.3975
2025-02-01 07:15:00+01:00,sell,0.68781778,156.05,2025-02-01 08:00:00+01:00,26.833491142250004
2025-02-01 07:30:00+01:00,sell,1.0,161.37,2025-02-01 07:45:00+01:00,40.3425
2025-02-01 07:30:00+01:00,buy,0.68781778,153.89,2025-02-01 08:00:00+01:00,-26.46206954105
2025-02-01 07:45:00+01:00,sell,0.68781778,162.94,2025-02-01 08:00:00+01:00,28.0182572683
2025-02-01 08:00:00+01:00,sell,1.0,169.13,2025-02-01 08:15:00+01:00,42.2825
2025-02-01 08:00:00+01:00,buy,1.0,140.59,2025-02-01 08:45:00+01:00,-35.1475
2025-02-01 08:15:00+01:00,sell,1.0,144.97,2025-02-01 08:45:00+01:00,36.2425
2025-02-01 08:15:00+01:00,sell,0.15,167.82,2025-02-01 09:00:00+01:00,6.29325
2025-02-01 08:30:00+01:00,buy,0.15,164.94,2025-02-01 09:00:00+01:00,-6.18525
2025-02-01 08:45:00+01:00,sell,2.9173949e-09,153.81,2025-02-01 09:00:00+01:00,1.1218112739225e-07
2025-02-01 09:00:00+01:00,sell,0.15,154.63,2025-02-01 09:15:00+01:00,5.7986249999999995
2025-02-01 09:00:00+01:00,buy,0.17647059,129.26,2025-02-01 09:30:00+01:00,-5.70264711585
2025-02-01 09:00:00+01:00,buy,1.0,101.67,2025-02-01 09:45:00+01:00,-25.4175
2025-02-01 09:15:00+01:00,sell,5.1969314e-09,139.99,2025-02-01 09:30:00+01:00,1.818796066715e-07
2025-02-01 09:15:00+01:00,sell,1.0,165.91,2025-02-01 10:00:00+01:00,41.4775
2025-02-01 09:45:00+01:00,buy,0.17647059,102.03,2025-02-01 10:30:00+01:00,-4.501323574425
2025-02-01 10:00:00+01:00,sell,1.7646807e-09,97.03,2025-02-01 10:30:00+01:00,4.280674208025e-08
2025-02-01 10:00:00+01:00,buy,1.0,94.58,2025-02-01 10:45:00+01:00,-23.645
2025-02-01 10:15:00+01:00,sell,1.0,141.25,2025-02-01 11:00:00+01:00,35.3125
2025-02-01 11:00:00+01:00,buy,0.17647059,108.95,2025-02-01 11:30:00+01:00,-4.806617695125
2025-02-01 11:00:00+01:00,buy,1.0,87.35,2025-02-01 11:45:00+01:00,-21.8375
2025-02-01 11:15:00+01:00,sell,0.17647059,118.68,2025-02-01 11:30:00+01:00,5.235882405300001
2025-02-01 11:15:00+01:00,sell,0.85,130.53,2025-02-01 12:00:00+01:00,27.737624999999998
2025-02-01 12:00:00+01:00,buy,1.0,102.97,2025-02-01 12:30:00+01:00,-25.7425
2025-02-01 12:15:00+01:00,sell,1.0,107.12,2025-02-01 12:30:00+01:00,26.78
2025-02-01 12:15:00+01:00,buy,1.0,89.89,2025-02-01 13:00:00+01:00,-22.4725
2025-02-01 12:30:00+01:00,buy,1.0,96.98,2025-02-01 13:15:00+01:00,-24.245
2025-02-01 12:45:00+01:00,buy,1.0,103.0,2025-02-01 13:30:00+01:00,-25.75
2025-02-01 13:00:00+01:00,buy,0.33860916,99.79,2025-02-01 13:45:00+01:00,-8.447452019100002
2025-02-01 13:15:00+01:00,buy,1.0,67.79,2025-02-01 14:00:00+01:00,-16.9475
2025-02-01 13:30:00+01:00,sell,3.6264599e-09,99.34,2025-02-01 13:45:00+01:00,9.00631316165e-08
2025-02-01 14:00:00+01:00,sell,1.0,145.83,2025-02-01 14:45:00+01:00,36.4575
2025-02-01 14:15:00+01:00,buy,0.15,134.13,2025-02-01 14:45:00+01:00,-5.029875
2025-02-01 14:15:00+01:00,buy,1.0,98.7,2025-02-01 15:00:00+01:00,-24.675
2025-02-01 14:30:00+01:00,buy,0.85,122.43,2025-02-01 14:45:00+01:00,-26.016375
2025-02-01 14:30:00+01:00,sell,1.0,108.35,2025-02-01 15:00:00+01:00,27.0875
2025-02-01 15:00:00+01:00,sell,0.85,156.17,2025-02-01 15:45:00+01:00,33.186125
2025-02-01 15:15:00+01:00,sell,0.15,146.21,2025-02-01 15:45:00+01:00,5.482875
2025-02-01 15:15:00+01:00,buy,1.0,99.58,2025-02-01 16:00:00+01:00,-24.895
2025-02-01 15:30:00+01:00,buy,0.17647059,119.07,2025-02-01 16:15:00+01:00,-5.253088287825
2025-02-01 15:45:00+01:00,sell,1.7646406e-09,140.95,2025-02-01 16:15:00+01:00,6.218152314249999e-08
2025-02-01 16:00:00+01:00,sell,1.0,167.96,2025-02-01 16:45:00+01:00,41.99
2025-02-01 16:15:00+01:00,sell,1.0,175.64,2025-02-01 16:30:00+01:00,43.91
2025-02-01 16:15:00+01:00,buy,1.0,141.08,2025-02-01 17:00:00+01:00,-35.27
2025-02-01 16:30:00+01:00,buy,1.0,167.44,2025-02-01 16:45:00+01:00,-41.86
2025-02-01 16:30:00+01:00,sell,1.0,150.25,2025-02-01 17:00:00+01:00,37.5625
2025-02-01 17:45:00+01:00,sell,1.0,169.02,2025-02-01 18:00:00+01:00,42.255
2025-02-01 18:00:00+01:00,sell,1.0,179.11,2025-02-01 18:15:00+01:00,44.7775
2025-02-01 18:00:00+01:00,buy,0.54374378,146.47,2025-02-01 18:45:00+01:00,-19.91053786415
2025-02-01 18:15:00+01:00,sell,0.54374378,146.51,2025-02-01 18:45:00+01:00,19.91597530195
2025-02-01 18:45:00+01:00,sell,0.53781778,161.94,2025-02-01 19:00:00+01:00,21.7735528233
2025-02-01 19:00:00+01:00,buy,1.0,132.83,2025-02-01 19:45:00+01:00,-33.2075
2025-02-01 19:15:00+01:00,sell,1.0,169.57,2025-02-01 20:00:00+01:00,42.3925
2025-02-01 19:30:00+01:00,buy,1.0,154.13,2025-02-01 20:00:00+01:00,-38.5325
2025-02-01 19:30:00+01:00,sell,1.0,154.9,2025-02-01 20:15:00+01:00,38.725
2025-02-01 19:45:00+01:00,buy,0.15,147.93,2025-02-01 20:15:00+01:00,-5.547375
2025-02-01 20:00:00+01:00,buy,1.85,115.91,2025-02-01 20:15:00+01:00,-53.608375
2025-02-01 20:15:00+01:00,sell,1.0,142.42,2025-02-01 21:00:00+01:00,35.605
2025-02-01 20:30:00+01:00,sell,1.0,158.01,2025-02-01 20:45:00+01:00,39.5025
2025-02-01 20:30:00+01:00,buy,0.45,140.73,2025-02-01 21:00:00+01:00,-15.832125
2025-02-01 20:30:00+01:00,buy,1.0,112.97,2025-02-01 21:15:00+01:00,-28.2425
2025-02-01 21:00:00+01:00,sell,1.0,130.26,2025-02-01 21:15:00+01:00,32.565
2025-02-01 21:00:00+01:00,buy,1.0,105.13,2025-02-01 21:45:00+01:00,-26.2825
2025-02-01 21:45:00+01:00,sell,1.0,142.04,2025-02-01 22:30:00+01:00,35.51
2025-02-01 22:00:00+01:00,sell,2.9173907e-09,132.22,2025-02-01 22:30:00+01:00,9.643434958849999e-08
2025-02-01 22:00:00+01:00,buy,1.0,108.89,2025-02-01 22:45:00+01:00,-27.2225
2025-02-01 22:15:00+01:00,sell,3.9071135e-13,127.54,2025-02-01 22:30:00+01:00,1.245783139475e-11
2025-02-01 22:15:00+01:00,sell,1.0,139.33,2025-02-01 23:00:00+01:00,34.8325
