execution_time,side,quantity,price,product,profit
2025-02-07 19:00:00+01:00,buy,0.68781778,111.73,2025-02-07 19:30:00+01:00,-19.21247013985
2025-02-07 19:15:00+01:00,sell,0.68781778,111.21,2025-02-07 20:00:00+01:00,19.12305382845
2025-02-07 19:30:00+01:00,sell,2.9174432e-09,110.64,2025-02-07 20:00:00+01:00,8.0696478912e-08
2025-02-07 19:45:00+01:00,buy,0.35294118,83.92,2025-02-07 20:30:00+01:00,-7.404705956400001
2025-02-07 20:00:00+01:00,sell,0.35294118,97.57,2025-02-07 20:30:00+01:00,8.60911773315
2025-02-07 20:00:00+01:00,buy,1.0,87.41,2025-02-07 20:45:00+01:00,-21.8525
2025-02-07 20:15:00+01:00,sell,0.85,114.17,2025-02-07 21:00:00+01:00,24.261125
2025-02-07 20:45:00+01:00,buy,0.85,94.97,2025-02-07 21:00:00+01:00,-20.181124999999998
2025-02-07 21:00:00+01:00,buy,1.0,68.07,2025-02-07 21:30:00+01:00,-17.0175
2025-02-07 21:15:00+01:00,buy,1.0,75.19,2025-02-07 21:45:00+01:00,-18.7975
2025-02-07 21:15:00+01:00,sell,1.0,95.91,2025-02-07 22:00:00+01:00,23.9775
2025-02-07 21:30:00+01:00,buy,1.0,85.92,2025-02-07 22:00:00+01:00,-21.48
2025-02-07 21:30:00+01:00,sell,0.55,88.37,2025-02-07 22:15:00+01:00,12.150875000000001
2025-02-07 22:00:00+01:00,buy,0.55,72.65,2025-02-07 22:15:00+01:00,-9.989375
2025-02-07 22:00:00+01:00,sell,0.55,79.15,2025-02-07 22:30:00+01:00,10.883125000000001
2025-02-07 22:15:00+01:00,buy,1.0794118,75.54,2025-02-07 22:30:00+01:00,-20.384691843
2025-02-07 22:15:00+01:00,sell,1.0,90.15,2025-02-07 22:45:00+01:00,22.5375
2025-02-07 22:15:00+01:00,sell,1.0,94.14,2025-02-07 23:00:00+01:00,23.535
2025-02-07 22:30:00+01:00,sell,1.0,90.72,2025-02-07 23:15:00+01:00,22.68
