execution_time,side,quantity,price,product,profit
2025-02-02 11:45:00+01:00,sell,0.33860915,110.97,2025-02-02 12:15:00+01:00,9.393864343875
2025-02-02 12:00:00+01:00,buy,1.0,100.82,2025-02-02 12:15:00+01:00,-25.205
2025-02-02 14:00:00+01:00,sell,1.0,118.47,2025-02-02 14:45:00+01:00,29.6175
2025-02-02 14:15:00+01:00,buy,0.15,122.6,2025-02-02 14:45:00+01:00,-4.597499999999999
2025-02-02 14:15:00+01:00,buy,1.0,93.94,2025-02-02 15:00:00+01:00,-23.485
2025-02-02 15:00:00+01:00,sell,0.85,140.6,2025-02-02 15:45:00+01:00,29.877499999999998
2025-02-02 15:15:00+01:00,buy,1.0,97.74,2025-02-02 16:00:00+01:00,-24.435
2025-02-02 16:30:00+01:00,sell,0.85,165.29,2025-02-02 16:45:00+01:00,35.124125
2025-02-02 16:30:00+01:00,buy,1.0,137.31,2025-02-02 17:00:00+01:00,-34.3275
2025-02-02 17:15:00+01:00,sell,1.0,170.81,2025-02-02 17:45:00+01:00,42.7025
2025-02-02 17:30:00+01:00,buy,1.0,159.18,2025-02-02 17:45:00+01:00,-39.795
2025-02-02 17:30:00+01:00,sell,1.0,175.28,2025-02-02 18:00:00+01:00,43.82
2025-02-02 17:45:00+01:00,buy,1.0,157.06,2025-02-02 18:00:00+01:00,-39.265
2025-02-02 17:45:00+01:00,sell,1.0,222.95,2025-02-02 18:15:00+01:00,55.7375
2025-02-02 18:00:00+01:00,buy,1.0,164.98,2025-02-02 18:15:00+01:00,-41.245
2025-02-02 18:15:00+01:00,sell,0.68781778,167.17,2025-02-02 18:30:00+01:00,28.74562457065
2025-02-02 18:15:00+01:00,sell,1.0,170.15,2025-02-02 19:00:00+01:00,42.5375
2025-02-02 18:30:00+01:00,buy,1.0,154.38,2025-02-02 19:00:00+01:00,-38.595
2025-02-02 18:30:00+01:00,sell,1.0,165.73,2025-02-02 19:15:00+01:00,41.4325
2025-02-02 18:45:00+01:00,buy,1.0,151.85,2025-02-02 19:15:00+01:00,-37.9625
2025-02-02 19:15:00+01:00,buy,0.80919739,128.4,2025-02-02 19:30:00+01:00,-25.975236219000003
2025-02-02 19:15:00+01:00,sell,1.0,165.12,2025-02-02 20:00:00+01:00,41.28
2025-02-02 19:30:00+01:00,sell,1.0,153.11,2025-02-02 20:15:00+01:00,38.2775
2025-02-02 19:45:00+01:00,buy,1.0,150.0,2025-02-02 20:00:00+01:00,-37.5
2025-02-02 19:45:00+01:00,buy,0.31218222,150.51,2025-02-02 20:15:00+01:00,-11.74663648305
2025-02-02 19:45:00+01:00,sell,1.0,154.48,2025-02-02 20:30:00+01:00,38.62
2025-02-02 20:00:00+01:00,sell,0.31218222,154.05,2025-02-02 20:15:00+01:00,12.022917747750002
2025-02-02 20:00:00+01:00,sell,1.0,151.59,2025-02-02 20:45:00+01:00,37.8975
2025-02-02 21:00:00+01:00,sell,0.68781778,148.31,2025-02-02 21:15:00+01:00,25.502563737950002
2025-02-02 21:15:00+01:00,sell,4.4171755e-09,145.32,2025-02-02 22:00:00+01:00,1.6047598591499997e-07
2025-02-02 21:30:00+01:00,buy,1.0,116.43,2025-02-02 22:15:00+01:00,-29.1075
2025-02-02 21:45:00+01:00,sell,1.0,121.87,2025-02-02 22:15:00+01:00,30.4675
2025-02-02 22:00:00+01:00,buy,1.0,123.62,2025-02-02 22:15:00+01:00,-30.905
2025-02-02 22:00:00+01:00,sell,0.85,154.21,2025-02-02 22:30:00+01:00,32.769625
2025-02-02 22:15:00+01:00,sell,4.417157e-09,170.45,2025-02-02 22:30:00+01:00,1.882261026625e-07
